DATA, 1, 16, 13271.343000
DATA, 1, 16, 16382.579000
DATA, 1, 16, 11720.654000
DATA, 1, 16, 11859.772000
DATA, 1, 16, 13099.259000
DATA, 1, 16, 13104.932000
DATA, 1, 16, 12971.159000
DATA, 1, 16, 12337.300000
DATA, 1, 16, 11871.811000
DATA, 1, 16, 12833.524000
DATA, 1, 1, 16024.513000
DATA, 1, 1, 12826.354000
DATA, 1, 1, 13026.166000
DATA, 1, 1, 12986.519000
DATA, 1, 1, 13551.615000
DATA, 1, 1, 13533.246000
DATA, 1, 1, 13543.325000
DATA, 1, 1, 13128.674000
DATA, 1, 1, 13144.443000
DATA, 1, 1, 14141.486000
DATA, 1, 2, 12995.403000
DATA, 1, 2, 13303.262000
DATA, 1, 2, 12826.985000
DATA, 1, 2, 13465.293000
DATA, 1, 2, 13499.663000
DATA, 1, 2, 13470.886000
DATA, 1, 2, 13443.197000
DATA, 1, 2, 13061.404000
DATA, 1, 2, 13052.645000
DATA, 1, 2, 13005.751000
DATA, 1, 4, 12351.023000
DATA, 1, 4, 16359.476000
DATA, 1, 4, 16873.304000
DATA, 1, 4, 16877.573000
DATA, 1, 4, 16903.883000
DATA, 1, 4, 17115.566000
DATA, 1, 4, 16082.928000
DATA, 1, 4, 16072.552000
DATA, 1, 4, 12822.212000
DATA, 1, 4, 12873.175000
DATA, 1, 8, 13462.672000
DATA, 1, 8, 12828.766000
DATA, 1, 8, 11781.508000
DATA, 1, 8, 12807.216000
DATA, 1, 8, 13248.932000
DATA, 1, 8, 12329.610000
DATA, 1, 8, 13121.261000
DATA, 1, 8, 11824.475000
DATA, 1, 8, 11811.050000
DATA, 1, 8, 12826.773000
