DATA, 1, 16, 23804.827000
DATA, 1, 16, 29239.156000
DATA, 1, 16, 23619.597000
DATA, 1, 16, 40608.480000
DATA, 1, 16, 19047.809000
DATA, 1, 16, 90530.921000
DATA, 1, 16, 67010.514000
DATA, 1, 16, 44241.941000
DATA, 1, 16, 35805.903000
DATA, 1, 16, 20932.093000
DATA, 1, 1, 19438.982000
DATA, 1, 1, 19651.349000
DATA, 1, 1, 18270.569000
DATA, 1, 1, 18259.894000
DATA, 1, 1, 18792.318000
DATA, 1, 1, 20024.865000
DATA, 1, 1, 19920.498000
DATA, 1, 1, 19742.106000
DATA, 1, 1, 19641.562000
DATA, 1, 1, 19783.859000
DATA, 1, 2, 16424.457000
DATA, 1, 2, 15449.914000
DATA, 1, 2, 15085.515000
DATA, 1, 2, 15213.248000
DATA, 1, 2, 15642.426000
DATA, 1, 2, 15047.186000
DATA, 1, 2, 15400.110000
DATA, 1, 2, 16349.714000
DATA, 1, 2, 16301.876000
DATA, 1, 2, 15875.825000
DATA, 1, 4, 15140.622000
DATA, 1, 4, 14904.925000
DATA, 1, 4, 15297.449000
DATA, 1, 4, 15411.033000
DATA, 1, 4, 14619.821000
DATA, 1, 4, 19055.232000
DATA, 1, 4, 18977.900000
DATA, 1, 4, 19486.297000
DATA, 1, 4, 18471.775000
DATA, 1, 4, 18604.206000
DATA, 1, 8, 15330.803000
DATA, 1, 8, 15494.059000
DATA, 1, 8, 353955.892000
DATA, 1, 8, 19265.323000
DATA, 1, 8, 14648.855000
DATA, 1, 8, 14946.648000
DATA, 1, 8, 14866.491000
DATA, 1, 8, 71373.653000
DATA, 1, 8, 15378.822000
DATA, 1, 8, 41118.472000
