DATA, 1, 16, 17238.642000
DATA, 1, 16, 97882.318000
DATA, 1, 16, 87086.656000
DATA, 1, 16, 17527.720000
DATA, 1, 16, 19500.525000
DATA, 1, 16, 18024.840000
DATA, 1, 16, 50166.286000
DATA, 1, 16, 25371.049000
DATA, 1, 16, 18451.741000
DATA, 1, 16, 51067.138000
DATA, 1, 1, 19616.568000
DATA, 1, 1, 18482.671000
DATA, 1, 1, 18242.544000
DATA, 1, 1, 18306.062000
DATA, 1, 1, 18392.290000
DATA, 1, 1, 18683.998000
DATA, 1, 1, 18630.665000
DATA, 1, 1, 19246.210000
DATA, 1, 1, 19534.366000
DATA, 1, 1, 19493.319000
DATA, 1, 2, 15500.149000
DATA, 1, 2, 15254.874000
DATA, 1, 2, 15257.142000
DATA, 1, 2, 15404.917000
DATA, 1, 2, 15057.402000
DATA, 1, 2, 15160.543000
DATA, 1, 2, 15117.349000
DATA, 1, 2, 15244.142000
DATA, 1, 2, 15215.586000
DATA, 1, 4, 15128.615000
DATA, 1, 4, 14687.914000
DATA, 1, 4, 14589.999000
DATA, 1, 4, 14722.874000
DATA, 1, 4, 14651.837000
DATA, 1, 4, 14734.865000
DATA, 1, 4, 14717.781000
DATA, 1, 4, 14635.925000
DATA, 1, 4, 14615.367000
DATA, 1, 4, 14918.863000
DATA, 1, 8, 14459.605000
DATA, 1, 8, 44012.413000
DATA, 1, 8, 14490.384000
