DATA, 1, 16, 12644.267000
DATA, 1, 16, 14578.206000
DATA, 1, 16, 13638.431000
DATA, 1, 16, 13641.399000
DATA, 1, 16, 11556.300000
DATA, 1, 16, 12163.609000
DATA, 1, 16, 13078.493000
DATA, 1, 16, 14422.351000
DATA, 1, 16, 11216.832000
DATA, 1, 16, 12703.565000
DATA, 1, 1, 13880.348000
DATA, 1, 1, 13643.490000
DATA, 1, 1, 13668.668000
DATA, 1, 1, 16309.686000
DATA, 1, 1, 13868.779000
DATA, 1, 1, 13119.280000
DATA, 1, 1, 16269.509000
DATA, 1, 1, 13430.128000
DATA, 1, 1, 13125.017000
DATA, 1, 1, 18880.634000
DATA, 1, 2, 13320.886000
DATA, 1, 2, 13309.116000
DATA, 1, 2, 14808.429000
DATA, 1, 2, 12563.064000
DATA, 1, 2, 13760.226000
DATA, 1, 2, 13857.283000
DATA, 1, 2, 12991.835000
DATA, 1, 2, 12934.046000
DATA, 1, 2, 13917.410000
DATA, 1, 4, 12256.816000
DATA, 1, 4, 16219.890000
DATA, 1, 4, 17758.471000
DATA, 1, 4, 16542.469000
DATA, 1, 4, 17003.067000
DATA, 1, 4, 14097.836000
DATA, 1, 4, 15011.297000
DATA, 1, 4, 12789.931000
DATA, 1, 4, 12674.851000
DATA, 1, 4, 14515.404000
DATA, 1, 8, 13008.818000
DATA, 1, 8, 11620.425000
DATA, 1, 8, 15642.914000
DATA, 1, 8, 14222.543000
DATA, 1, 8, 13325.218000
DATA, 1, 8, 15650.337000
DATA, 1, 8, 13251.540000
DATA, 1, 8, 12953.659000
DATA, 1, 8, 15873.847000
DATA, 1, 8, 13817.970000
