DATA, 1, 32, 10926.264000
DATA, 1, 32, 10936.561000
DATA, 1, 32, 11111.640000
DATA, 1, 32, 10568.268000
DATA, 1, 32, 10581.063000
DATA, 1, 32, 10918.584000
DATA, 1, 32, 10656.885000
DATA, 1, 32, 10626.797000
DATA, 1, 32, 10665.442000
DATA, 1, 32, 11198.223000
DATA, 1, 2, 10136.936000
DATA, 1, 2, 10325.586000
DATA, 1, 2, 11774.291000
DATA, 1, 2, 12739.528000
DATA, 1, 2, 12012.391000
DATA, 1, 2, 12064.678000
DATA, 1, 2, 12078.396000
DATA, 1, 2, 10463.791000
DATA, 1, 2, 10504.416000
DATA, 1, 2, 10900.752000
DATA, 1, 4, 10573.622000
DATA, 1, 4, 11164.135000
DATA, 1, 4, 10557.482000
DATA, 1, 4, 10592.575000
DATA, 1, 4, 10893.264000
DATA, 1, 4, 10453.668000
DATA, 1, 4, 10398.116000
DATA, 1, 4, 11575.252000
DATA, 1, 4, 10459.519000
DATA, 1, 4, 10553.572000
DATA, 1, 8, 10413.687000
DATA, 1, 8, 10821.300000
DATA, 1, 8, 10108.875000
DATA, 1, 8, 10562.872000
DATA, 1, 8, 10211.754000
DATA, 1, 8, 10234.927000
DATA, 1, 8, 10478.306000
DATA, 1, 8, 10265.486000
DATA, 1, 8, 10366.823000
DATA, 1, 8, 10053.163000
DATA, 1, 16, 10324.611000
DATA, 1, 16, 10379.255000
DATA, 1, 16, 9824.603000
DATA, 1, 16, 10454.122000
DATA, 1, 16, 9918.327000
DATA, 1, 16, 10608.188000
DATA, 1, 16, 10645.846000
DATA, 1, 16, 10364.305000
DATA, 1, 16, 10580.132000
DATA, 1, 16, 11008.956000
