DATA, 1, 16, 9940.139000
DATA, 1, 16, 9956.758000
DATA, 1, 16, 9921.359000
DATA, 1, 16, 10864.938000
DATA, 1, 16, 9927.949000
DATA, 1, 16, 9855.713000
DATA, 1, 16, 9864.042000
DATA, 1, 16, 10874.496000
DATA, 1, 16, 9896.466000
DATA, 1, 16, 9912.892000
DATA, 1, 1, 11444.380000
DATA, 1, 1, 12165.169000
DATA, 1, 1, 11768.534000
DATA, 1, 1, 11625.957000
DATA, 1, 1, 10390.987000
DATA, 1, 1, 11549.994000
DATA, 1, 1, 11561.382000
DATA, 1, 1, 11613.649000
DATA, 1, 1, 11320.285000
DATA, 1, 1, 11399.011000
DATA, 1, 2, 12023.061000
DATA, 1, 2, 12155.788000
DATA, 1, 2, 12070.940000
DATA, 1, 2, 175409.979000
DATA, 1, 2, 11765.547000
DATA, 1, 2, 11614.741000
DATA, 1, 2, 11825.456000
DATA, 1, 2, 12168.658000
DATA, 1, 2, 10380.699000
DATA, 1, 4, 11474.502000
DATA, 1, 4, 175508.487000
DATA, 1, 4, 175429.752000
DATA, 1, 4, 176224.131000
DATA, 1, 4, 10539.366000
DATA, 1, 4, 11701.761000
DATA, 1, 4, 277318.368000
DATA, 1, 4, 11182.274000
DATA, 1, 4, 10406.226000
DATA, 1, 4, 11526.073000
DATA, 1, 8, 174678.148000
DATA, 1, 8, 10731.265000
DATA, 1, 8, 175336.705000
DATA, 1, 8, 10737.990000
DATA, 1, 8, 11879.073000
DATA, 1, 8, 277434.100000
DATA, 1, 8, 10409.744000
DATA, 1, 8, 11411.353000
DATA, 1, 8, 11144.874000
DATA, 1, 8, 10004.082000
